epoch,train_loss,valid_loss,valid_mse,valid_r2,valid_PCC,valid_delta_r2,valid_delta_PCC
1,0.6143892594837994,0.5984960891637231,0.7878587245941162,0.8717845256206189,0.9328514,0.39626065760428797,0.6312086
2,0.6140494889740207,0.6000534073575402,0.7890973687171936,0.8713709549610923,0.93270093,0.3943608495214954,0.6301464
3,0.6129623714459412,0.5954521001044273,0.7850241661071777,0.8720623724773924,0.933021,0.3969648760296785,0.63190675
4,0.6111706114151179,0.5947303218963519,0.7844579219818115,0.8722062893330726,0.9330716,0.39692404683660865,0.6324254
5,0.6091580380795982,0.5983483953704781,0.7874287962913513,0.8716113218907524,0.9327797,0.39172819756224786,0.63026774
6,0.6066774721683554,0.593047162098401,0.7830533385276794,0.8723521743559947,0.9331636,0.3972601924881251,0.6333538
7,0.6043436123602265,0.5916401456576871,0.782090961933136,0.8727201693478199,0.9333066,0.40148607439371586,0.6348361
8,0.602067693420698,0.5913357533756277,0.7817142009735107,0.8725980938054425,0.9333077,0.3981766727902091,0.63459474
9,0.6002262200039192,0.5880730986117833,0.7790990471839905,0.8730055279956306,0.9335129,0.4015598505445086,0.63675314
10,0.5989415303109026,0.5869417222959757,0.7782106399536133,0.8732786804250627,0.933621,0.40331223302824204,0.6375628
11,0.6127103472591331,0.5995868956160005,0.7887723445892334,0.8716395900238509,0.9327436,0.3952805618671866,0.6306182
12,0.6122674634242555,0.597360691733991,0.7869371175765991,0.8719613216500797,0.93292594,0.3981752535485113,0.6319212
13,0.6111826094664468,0.600237203584743,0.7891368269920349,0.8711296054057793,0.9326163,0.39201641712970675,0.6296654
14,0.609399763233179,0.593059135899629,0.783077597618103,0.8724028020867428,0.9332116,0.39829169412056203,0.6333946
15,0.6072669745403655,0.5947063949505227,0.7845852375030518,0.8721000644286251,0.9331678,0.3970692012169396,0.63292927
16,0.6050450027733196,0.5909012857258857,0.7813382744789124,0.8726564012069351,0.9333228,0.3993858994175498,0.6347899
17,0.60263161132154,0.5894792719408251,0.7802817821502686,0.8728652638691721,0.9334538,0.4017705582200266,0.63600814
18,0.600313166135431,0.5878668413126326,0.7789769172668457,0.8731877045530815,0.93357205,0.4034046848997343,0.63703346
19,0.5985322257003889,0.5867987992986792,0.7779991626739502,0.8733399805624829,0.93364364,0.4025762509895028,0.63733435
20,0.5972205310243205,0.5861655100878188,0.7775618433952332,0.8734652722429718,0.93369406,0.40447653881612844,0.63798773
21,0.6107928359036571,0.5965300614312483,0.7858909964561462,0.8721146545464015,0.93302083,0.39620321206750714,0.63120323
22,0.6105367888744153,0.5961370767641144,0.7856649160385132,0.8718598398512281,0.9329029,0.3952119286700229,0.6317594
23,0.6093319854013056,0.5954082836204583,0.7849565148353577,0.8719594662497107,0.93297535,0.39446773932567597,0.63182724
24,0.6076866263584847,0.5938206372354802,0.7838906049728394,0.8723496920442806,0.9331255,0.3983802162552951,0.63356656
25,0.6056323604089915,0.5930641680206065,0.7833800911903381,0.872361360807082,0.93321526,0.4003839742914372,0.6343863
26,0.6032329013388416,0.5908657050478988,0.7813040018081665,0.872712083636685,0.93342626,0.39976804399706933,0.63479435
27,0.6009036338103887,0.5905071709692203,0.781186580657959,0.8726133394282654,0.93331516,0.4000063792671653,0.63559777
28,0.5986710709483892,0.5869692737292611,0.7782068252563477,0.8731881002519788,0.93361497,0.40312754131935064,0.63745815
29,0.5967784312196677,0.5852968211860214,0.7767335772514343,0.8734241520019852,0.93374217,0.40332033463418643,0.6381224
30,0.5956372109195995,0.5849213578180525,0.7765631675720215,0.8734878498447965,0.9337695,0.40494342785474896,0.6388061
31,0.6092178264950686,0.59593677189619,0.7855889201164246,0.8720348125777042,0.9329826,0.39625603793120917,0.63217366
32,0.6089381550402988,0.5954764446290063,0.7851289510726929,0.871860801150579,0.9329699,0.39590427282428897,0.632175
33,0.6079098004271399,0.5943866268451306,0.7844115495681763,0.8722900981349668,0.93313026,0.3981578082261222,0.6334165
34,0.606158901911855,0.5947725609022368,0.7843464612960815,0.8720415298804673,0.9330111,0.3940004560536067,0.6319127
35,0.6041486739632133,0.5909407612306121,0.7815057039260864,0.8727796195890303,0.9333372,0.40077463783195083,0.6352163
36,0.6016878258641623,0.5902422520795613,0.7809076905250549,0.8726371060724019,0.9333811,0.4001148868774061,0.6355511
37,0.5993141556362517,0.5891575047199407,0.7800426483154297,0.8728005521938491,0.9334846,0.40107631174111574,0.6362838
38,0.5972387649396088,0.5858128899397486,0.7772864103317261,0.8734254516546734,0.93369925,0.4038275064459151,0.63824475
39,0.5953647532958727,0.5856700715350142,0.7772175669670105,0.8733703823787201,0.9336955,0.4041935147725053,0.63849133
40,0.5941061858043747,0.5846804067308147,0.7763973474502563,0.8735777211646644,0.9337685,0.40473765272451007,0.6390566
41,0.607667725479743,0.5969597091714985,0.7862572073936462,0.8716092137108358,0.93285507,0.39289105910319616,0.63099134
42,0.6075204005930309,0.5939096149487496,0.7839347124099731,0.8724161952180087,0.93315333,0.39850649315963366,0.6334169
43,0.606369166469215,0.5923857778469289,0.7825778126716614,0.8725229601555701,0.93324894,0.3991214250745986,0.6339733
44,0.6046016089447481,0.5937584335097407,0.7837458252906799,0.872259694758529,0.93311983,0.3980569752925596,0.6332913
45,0.6025636786038288,0.5902523301716793,0.7809133529663086,0.8728561136888273,0.9333961,0.4007344450809848,0.6355367
46,0.6003275926245151,0.5900091596643688,0.7808230519294739,0.8728651846259492,0.9334984,0.401879275473478,0.6360462
47,0.5979156400305825,0.586329764034048,0.777511477470398,0.873244864197019,0.9336626,0.40202429631845954,0.63727194
48,0.595735853352362,0.5855799661458931,0.7770417332649231,0.8734000427250026,0.9337016,0.4034462751813893,0.6382058
49,0.5938843310108346,0.5845027780765086,0.7761923670768738,0.873600213826041,0.93379444,0.40442581479180234,0.63896513
50,0.5926819696980071,0.5838770765501079,0.7756750583648682,0.8736387238594832,0.9338285,0.4042465168576442,0.6393267
51,0.606341377995865,0.5995891086698854,0.788685142993927,0.8713086513518888,0.93288714,0.39361859986182646,0.6303201
52,0.6061681235714406,0.5916169889365209,0.7818353772163391,0.8725525353711883,0.9332898,0.3981521294476461,0.63406134
53,0.6050392027537038,0.5920757012316524,0.7824990153312683,0.8726523612822648,0.9332853,0.4008059267995462,0.63474435
54,0.6034002829108543,0.5956854679975907,0.7855063080787659,0.8723237056395345,0.9330874,0.3980521261688485,0.6327359
55,0.601318714393091,0.5913840783366896,0.7818979024887085,0.872856918968844,0.9333633,0.40067665938416874,0.635046
56,0.5989287608474001,0.5876581710608714,0.7786140441894531,0.8730726958738884,0.9335734,0.40056514268154264,0.63651913
57,0.5966157360926495,0.5850848749585426,0.776548445224762,0.8734765858129571,0.9337558,0.4040409897771945,0.6382116
58,0.5943718902870083,0.5838827690661847,0.7755813002586365,0.8736400877418489,0.9338433,0.4046609502866564,0.63899505
