epoch,train_loss,valid_loss,valid_mse,valid_r2,valid_PCC,valid_delta_r2,valid_delta_PCC
1,0.6100620648762543,0.6053741922454342,0.7946291565895081,0.871186532555625,0.9324572,0.3946477354153468,0.6308498
2,0.6095990178282875,0.611122858193047,0.7992382645606995,0.8701493623152242,0.93209696,0.38901082045120194,0.6270512
3,0.6085995564923024,0.6042547383247427,0.7936789393424988,0.8713507767046502,0.93252623,0.39437233010773476,0.631414
4,0.6068481516924562,0.6033799284751079,0.792796790599823,0.8713941477179021,0.9326504,0.3942602551953033,0.6313893
5,0.6047275979364198,0.6018789539788548,0.791614294052124,0.8716359454952993,0.9327168,0.3958542926251792,0.63245106
6,0.6023001778581338,0.6017510975973809,0.791578471660614,0.8715691683339836,0.9327664,0.39516414741032696,0.6327577
7,0.599894616621783,0.5976807055688194,0.788336992263794,0.8722423841918654,0.9330227,0.40096850571882875,0.63552094
8,0.5975081315988201,0.5951932550958458,0.7863346338272095,0.8726556332805399,0.9332062,0.4036984484016037,0.637138
9,0.5956576931409964,0.5929435986444654,0.7843893766403198,0.8729742486898794,0.93339396,0.4045355106542808,0.6381526
10,0.594352143366838,0.5927183180960168,0.7842177748680115,0.8730807166187033,0.933403,0.40484115750137206,0.6383316
11,0.6080942623180356,0.6052878636749036,0.7945955991744995,0.8711697355285888,0.93243766,0.39450619947544835,0.63102573
12,0.6079064318268519,0.6021884863292409,0.7920651435852051,0.8716874083450761,0.93270326,0.39766882995620745,0.63292193
13,0.6067369616457193,0.6031769889992435,0.79300856590271,0.8715598414306581,0.9326469,0.39756760053866036,0.63277197
14,0.605035013704478,0.6003654523601964,0.790539562702179,0.8721640763675746,0.9328996,0.39969216131632535,0.6339139
15,0.6028664040553273,0.60230470155705,0.792208731174469,0.8715778167182372,0.9327344,0.39622199849048534,0.6330135
16,0.6004295622876129,0.597551187893725,0.7880485653877258,0.872270537360987,0.9330466,0.3995713854850546,0.63499093
17,0.5981339842420406,0.5961494509163443,0.786973774433136,0.8724624703014944,0.93311673,0.3996323692985981,0.63608086
18,0.5958764644940366,0.593041910540571,0.7843703031539917,0.8729278400275866,0.93337536,0.40304491500051454,0.63776094
19,0.5939039136570566,0.5934468818873546,0.7847772836685181,0.8728126280656713,0.9333199,0.402060620798153,0.63776773
20,0.5926899160795286,0.591086170443686,0.7828297019004822,0.873216455282544,0.9335063,0.4051684326537945,0.639145
21,0.6065331926888605,0.6042903555050089,0.7937692403793335,0.8716619317190907,0.93263227,0.39602082018244394,0.63159615
22,0.6061942869996262,0.6017439933007841,0.7916680574417114,0.8715917263877077,0.9327362,0.3973980196747814,0.63308
23,0.6052429376944015,0.6019035602893987,0.7918393611907959,0.8717167689526265,0.9326998,0.3982356525241157,0.63311917
24,0.6033524451684654,0.6050467777763715,0.7946130633354187,0.8716077436272629,0.9326179,0.3961518767637623,0.6318875
25,0.6013885405710475,0.5992504210692388,0.7894106507301331,0.8719435537138551,0.93288946,0.3962727770562851,0.63386714
26,0.5988990607613971,0.595787121322317,0.7865493893623352,0.8726637770411061,0.93321633,0.40038021774547894,0.63587415
27,0.5964063623139305,0.5945718504569951,0.7857265472412109,0.8726737223850992,0.9332609,0.4015018707252707,0.6371821
28,0.5942675489457453,0.5938494864812721,0.7852182388305664,0.8729136828184199,0.9333284,0.4026774049075956,0.63789594
29,0.5924156765968981,0.59112083976726,0.7828473448753357,0.8732152644435083,0.93351257,0.4049244575496784,0.639088
30,0.5911421137737672,0.5907699776053436,0.7825979590415955,0.8733096636004908,0.93353134,0.4055535923435136,0.6394265
31,0.6049552873097152,0.6008298937662985,0.7908560633659363,0.8720123101896531,0.93285453,0.39755504895530397,0.63342047
32,0.6046992380982377,0.6000461773985508,0.790298581123352,0.8719322582058618,0.93285114,0.3994268190680506,0.6341745
33,0.603539361357656,0.6005448852851787,0.7904365658760071,0.8718117944702531,0.9328239,0.39644912487648526,0.63297206
34,0.6020507117290731,0.6023151925743884,0.7922220826148987,0.8717811387096611,0.93271303,0.39668006286499696,0.63302284
35,0.5997939187034066,0.597327111003603,0.7878206372261047,0.872515089308974,0.9331128,0.3996554168164178,0.63497823
36,0.5974735749614584,0.5951077179615806,0.7860549092292786,0.8725302605750649,0.93323344,0.401452745353585,0.6364904
37,0.5950743899848774,0.5933416100773132,0.7846730351448059,0.872889947443123,0.93335897,0.40327680341256883,0.63777137
38,0.592743320470326,0.5920786174358288,0.7836340665817261,0.873005145537777,0.933444,0.403592714443086,0.63851804
39,0.5908348949762364,0.5910770112156034,0.7828555107116699,0.8732016601088313,0.93350697,0.40447959660244154,0.6392615
40,0.5895756502724804,0.5898009008994514,0.7817736864089966,0.8734058139628107,0.93359447,0.40539596789139537,0.63990873
41,0.6034319280112079,0.6051776962307915,0.7943077087402344,0.8710210100189453,0.9324704,0.39040863714136637,0.6304332
42,0.6031353498416411,0.5980962100013604,0.7886719703674316,0.8722838861604747,0.9330042,0.4010305987657994,0.63525224
43,0.6021608752290694,0.5995578459428671,0.7899150252342224,0.8721426918538966,0.932951,0.3986668006941941,0.6345238
44,0.600358290042194,0.6012139746443622,0.7913456559181213,0.8718546981101383,0.93279916,0.3984616107588168,0.63377213
45,0.5984232887345868,0.5945322299077693,0.7855707406997681,0.8727216208956413,0.93326837,0.40168120271169455,0.6367949
46,0.5959856963890166,0.5941352758534119,0.7853564023971558,0.8727002403928895,0.93330777,0.4030422393550279,0.6374036
47,0.5935408780832959,0.592069185865137,0.7836273312568665,0.8731535803863482,0.9334749,0.40439917804563225,0.63852704
48,0.5912996378100489,0.5908737608060345,0.782615065574646,0.8732818914223492,0.93352854,0.40548976361698125,0.6391377
49,0.5894766376585394,0.5900648968087104,0.7819244265556335,0.8733133294289848,0.9335655,0.4043542661035951,0.6395317
50,0.588328986553406,0.5886136361946088,0.7807963490486145,0.8736221573488601,0.933696,0.406827428241458,0.6406091
51,0.6020881117574896,0.6021910499288242,0.7921159863471985,0.8716886806678966,0.9327351,0.39534615109400406,0.6330827
52,0.6018454443668051,0.6014469054327602,0.7911866903305054,0.8716068934683292,0.9327298,0.39528335891835453,0.6324658
53,0.6008234359260807,0.5972011042383577,0.7876809239387512,0.8724111306605348,0.9330843,0.39920030661523503,0.6349326
54,0.5992008240743009,0.5982742057081433,0.7886893153190613,0.8720917738531948,0.9330149,0.39828173314962956,0.6347168
55,0.5970183773317042,0.5944347009736894,0.7854837775230408,0.872744650615777,0.9332789,0.4023530757549039,0.6368299
56,0.5947148575133532,0.5963312678247902,0.7872627973556519,0.8723083349655757,0.93313897,0.40035882619237584,0.6364383
57,0.5922016083429488,0.593664291019271,0.7849461436271667,0.8726260233650659,0.9333094,0.40141143379141325,0.6376059
58,0.5900160939073477,0.5910049951312318,0.7827821373939514,0.8731425145284648,0.9335305,0.40441034952908717,0.6392571
