epoch,train_loss,valid_loss,valid_mse,valid_r2,valid_PCC,valid_delta_r2,valid_delta_PCC
1,0.6347215782000049,0.747971049218392,0.9143613576889038,0.8506328696536453,0.92180914,0.27146669679021573,0.5546343
2,0.6322952430660146,0.7664109988594311,0.9318882822990417,0.8485510206594588,0.9205591,0.25811523016759497,0.55159104
3,0.6292799171188971,0.7496160557885694,0.9161933064460754,0.8506143964305688,0.9217743,0.26964853096999664,0.5552572
4,0.6262893927293732,0.761066550380462,0.9266511797904968,0.8495108863495984,0.9210193,0.26550451311344575,0.5519487
5,0.6232766047452332,0.7650053378593217,0.9307518005371094,0.8486836593998236,0.9206252,0.2600279512503518,0.5524879
6,0.6205064963708606,0.755594586188829,0.9217699766159058,0.8500445118248239,0.9213875,0.26932353736584663,0.5539178
7,0.6183675974939777,0.7588988877093121,0.9249148964881897,0.8495790650797229,0.92117774,0.26432814601144944,0.55338657
8,0.6167307057170993,0.7629028878213691,0.9285038709640503,0.8491136628387214,0.9208965,0.26250465824250935,0.55200315
9,0.6312566878407124,0.7554434854211238,0.9212058186531067,0.8502717150890953,0.9214701,0.2713543459298734,0.5525411
10,0.6302415671845878,0.7590308562849791,0.9246614575386047,0.8496643360418391,0.9211553,0.26699293972282384,0.55210155
11,0.6283914264505643,0.753029699234615,0.919359564781189,0.8503332195536805,0.9215768,0.27041705017601986,0.55443275
12,0.6261733187977363,0.757045320846477,0.9228572249412537,0.8499007655170117,0.9213139,0.2673842044832444,0.55270624
13,0.6234889399533379,0.7610848820915002,0.9271044731140137,0.8490439136840569,0.92092043,0.26225094155813333,0.55339855
14,0.6206319825408828,0.7558092305816791,0.9224019050598145,0.8499420602348067,0.9212968,0.2682642581646781,0.5553086
15,0.6178720818667394,0.7567038919318314,0.9232254028320312,0.8497939552815275,0.9212744,0.26605372824717866,0.5550715
16,0.6152598043800566,0.7554817900525213,0.9217985272407532,0.8499371317114506,0.9213816,0.2685840313422199,0.554389
17,0.6131341835423116,0.7609311013396926,0.9267975687980652,0.8493868970227872,0.9210034,0.26453951413877835,0.55288804
18,0.6116787734141089,0.7615829061532888,0.9275370836257935,0.8493368485145738,0.92096907,0.26488100725316627,0.5531806
19,0.6258472018851334,0.763950484257691,0.9288992285728455,0.8491224022842068,0.9207904,0.26507320007370927,0.54982907
20,0.6251185503259501,0.756136668029889,0.9222224354743958,0.8496101875288719,0.92124134,0.264508197702026,0.553619
21,0.6234156858426951,0.7609788637249861,0.9266331791877747,0.8492870519060373,0.9210297,0.2637586368933219,0.5521809
22,0.6214365774918299,0.7531161707797837,0.9200970530509949,0.8503300995663235,0.9215682,0.2705678823825542,0.556603
23,0.6188659390924103,0.7548911299950265,0.9215918183326721,0.849890851575134,0.9213594,0.26706928842613786,0.5556687
24,0.6161438888174449,0.7502855683393269,0.9169952273368835,0.8509739679679414,0.92185384,0.27726976151250626,0.5556988
25,0.61346871124379,0.7554970271735492,0.921868622303009,0.8497162989643912,0.9213256,0.2669449545489126,0.5545719
26,0.6109594614955298,0.7581873801558947,0.9243467450141907,0.8497650558387628,0.9212246,0.26727886733481676,0.55386424
27,0.6089007682480753,0.75889536927835,0.9251807332038879,0.8496208288845317,0.921143,0.2657809831177899,0.5542845
28,0.6075186442230007,0.7569576279628061,0.9235800504684448,0.8497027764786962,0.9212215,0.2664376693464618,0.55540794
29,0.6214963775222242,0.7688309552761797,0.934036135673523,0.8484809993283845,0.92037266,0.26337621733680316,0.55068386
30,0.6207751863922256,0.7588672129856022,0.9243218898773193,0.8497901373619412,0.9212168,0.2688833747513571,0.55151564
31,0.6193113625668972,0.7594175116448866,0.9251696467399597,0.8495983527075396,0.9211849,0.26418729525465423,0.55250686
32,0.6173674082077929,0.762798015216532,0.9284098744392395,0.8490192494889403,0.9208448,0.26190839454501935,0.5520395
33,0.6149231139194461,0.7516330202861246,0.9186204075813293,0.8505507966678206,0.9216511,0.2723256951567196,0.5566245
34,0.61223219510337,0.7584238153805454,0.9249571561813354,0.8494976002554916,0.9210994,0.2651803605028125,0.5551111
35,0.6096756442695442,0.7592610350128447,0.9255190491676331,0.8494457238910047,0.921098,0.26402337772847706,0.5541935
36,0.6073231372293094,0.7613687227755638,0.9276764392852783,0.8492266889112513,0.9209331,0.2632925725936359,0.5543593
37,0.6053779068135301,0.7635914049934163,0.9298139810562134,0.8488046858520282,0.9207577,0.25947623003838355,0.55407506
38,0.6039568636059051,0.7555873401110331,0.9224442839622498,0.8498742111680724,0.92133063,0.26710762570388463,0.55618936
39,0.6178955552960697,0.7600313354046284,0.9263468384742737,0.8494370224416036,0.92099786,0.2660157737304267,0.55438465
40,0.6171451355082023,0.7583561372908275,0.924692690372467,0.8494603420261718,0.9211129,0.2636191598308345,0.5544552
41,0.61581480450394,0.7596926535334543,0.9255402684211731,0.8495323252094097,0.92106545,0.2655464787193762,0.55282485
42,0.6138150233224642,0.7528172556643483,0.9191191792488098,0.8502261905465107,0.9215819,0.2706062029451829,0.5543395
43,0.6114568747256104,0.7584521117160313,0.9244051575660706,0.8494957168748796,0.9211207,0.26535555354320456,0.553177
44,0.6089629917498466,0.7553586705251161,0.922035813331604,0.8500573944941343,0.92140096,0.26921736534874896,0.55559033
45,0.6063722842133791,0.7587030553862988,0.9250055551528931,0.849585670336901,0.9211166,0.26565401559548074,0.5543413
46,0.6040871986293774,0.7587206247537938,0.9249835014343262,0.849591288707923,0.9211446,0.2656115851261651,0.5542098
47,0.6021946894697422,0.7608794491015008,0.9271321296691895,0.8492011508949217,0.9209554,0.26363513809438816,0.5541756
48,0.6009441877103412,0.7637536332601575,0.9300791621208191,0.8487573178836578,0.9206785,0.2610870173269397,0.55441856
49,0.6144450135526527,0.756179752615673,0.9229109883308411,0.8496381307662627,0.9212099,0.26749167926069617,0.5557707
50,0.6138789698356167,0.7583352222984562,0.9242470860481262,0.849446038380726,0.9211001,0.26449818282985055,0.55303967
51,0.6126596414285395,0.7555967926663171,0.9218546748161316,0.8499710904755153,0.92134666,0.26918749812658077,0.554193
52,0.6108275903941298,0.7565636412998401,0.9232807159423828,0.8495862354305458,0.9211844,0.26576482444620386,0.55572367
53,0.6084924616856734,0.7620972210281352,0.9277619123458862,0.8491397209580795,0.9208506,0.2630453057550341,0.55221546
54,0.6059477996959154,0.7635755777655404,0.929505467414856,0.848394742002703,0.9206213,0.25626393308500534,0.55309963
55,0.6035936692122397,0.7591503434994428,0.925693690776825,0.8491338488797614,0.92100596,0.26313774083100355,0.5551445
56,0.601202306607417,0.7568835923641068,0.923283040523529,0.8497906438171499,0.9212495,0.2664128356085296,0.5546645
