epoch,train_loss,valid_loss,valid_mse,valid_r2,valid_PCC,valid_delta_r2,valid_delta_PCC
1,0.6150337420168386,0.6333660152740442,0.8177762031555176,0.8670039883139261,0.9301516,0.37575333158907925,0.6147007
2,0.614795020251749,0.6310426532729716,0.8157104253768921,0.8674219326599817,0.93033373,0.37494938918436777,0.61555916
3,0.6136983015020879,0.6315365232674466,0.8162659406661987,0.8673866832367662,0.9303163,0.3765590059401789,0.6157648
4,0.612091427869419,0.6309157674990076,0.8158293962478638,0.8674981844124002,0.930349,0.3778273139302851,0.61637884
5,0.6100766395179045,0.6274201763345729,0.8128936290740967,0.8677776085668061,0.9305556,0.3802798318064951,0.61824495
6,0.6078776900935111,0.6297567673606539,0.8145785927772522,0.8676013430233216,0.9304684,0.3746661205896145,0.6160727
7,0.6055367371826779,0.6241633366202326,0.810148298740387,0.8682472833522479,0.93081445,0.38138909394506093,0.6199499
8,0.6034141653820746,0.6234881463214718,0.8094363212585449,0.8682563139962345,0.93083423,0.38039224341006755,0.6198273
9,0.6015879018793102,0.6210939446690125,0.8075956106185913,0.8687158682927045,0.9310223,0.383701834480515,0.62167203
10,0.6003849343828076,0.6207017364066285,0.8072919249534607,0.8687341980235532,0.9310413,0.3840135471690359,0.6219673
11,0.6134037794305942,0.63058845484675,0.8154184818267822,0.8672596265100287,0.93031937,0.3763816870767733,0.6160999
12,0.613102669660624,0.6330868680738944,0.8173701763153076,0.8668177450378417,0.9301551,0.37219497040279925,0.6142777
13,0.6119977992425711,0.6281822646082468,0.8132179975509644,0.8677227266197961,0.9305232,0.3771980761917833,0.6167859
14,0.6104614070412495,0.6288662969573589,0.8137288093566895,0.8674503179135229,0.93044114,0.3751953318666918,0.6162085
15,0.6084523235717909,0.6256988677503449,0.8113054633140564,0.868005158135797,0.930689,0.38035219962076433,0.6186886
16,0.6061841644419869,0.6246653525833027,0.8104584813117981,0.8681800848030784,0.93077797,0.3802738530537908,0.61931044
17,0.6039491543120166,0.6227146443214663,0.8089569807052612,0.8684413861948607,0.9309068,0.3829207300426089,0.62080777
18,0.6017935814703892,0.6217428062750385,0.8080966472625732,0.868561184488361,0.93097496,0.38268963881644386,0.6211797
19,0.6000112871036226,0.6212038348055416,0.80769282579422,0.8686070740322855,0.93103176,0.38293915373624376,0.62163025
20,0.5988543335857412,0.6200161012828371,0.8067574501037598,0.8688998514885617,0.93111324,0.3849863435997676,0.6224716
21,0.6117465132319985,0.6302296858307216,0.8150777816772461,0.8674464763773942,0.93039197,0.3777048143408653,0.61616045
22,0.6114768438649946,0.628972113409409,0.8141857385635376,0.8676998778155229,0.9304835,0.3784124257214525,0.61737907
23,0.6104435406702177,0.6293651960778559,0.8144975304603577,0.8675333873559837,0.9304712,0.37916156329690104,0.61710787
24,0.6089092221484278,0.6269955339652737,0.8123807907104492,0.8679103180778596,0.9306067,0.37912127347695385,0.61795074
25,0.606821633448207,0.6248877075072207,0.8106195330619812,0.8682468621320545,0.930794,0.38054831946714096,0.6191062
26,0.6047097206837775,0.6238096736702515,0.8096242547035217,0.868267780702252,0.93083835,0.3797839692146846,0.619382
27,0.602423303332959,0.6229188997008075,0.8092272281646729,0.8685021826127749,0.9309321,0.3834259876097452,0.6210276
28,0.6002823176867694,0.6220464383652219,0.8084452152252197,0.868562273279862,0.9309731,0.38390181674284646,0.6213292
29,0.5984821100589832,0.6203252721241086,0.8070603013038635,0.8688611543795232,0.93109536,0.38561504861720663,0.62245
30,0.5973594453840598,0.6194028666099093,0.8061742782592773,0.8689722251019897,0.93115157,0.3846059004884468,0.6225715
31,0.6103032269767371,0.6285232283429263,0.8137413859367371,0.8677264969265542,0.9304898,0.3795789846744727,0.6173941
32,0.6100068042847634,0.6287032867460076,0.8138900995254517,0.8675995463240633,0.9305202,0.3788189964256748,0.61728954
33,0.608978108859071,0.6280137742069607,0.8133752942085266,0.867758812203891,0.93051505,0.3803012622529026,0.61787176
34,0.6074594894343507,0.6271538121502438,0.812419593334198,0.8679147724191124,0.93061686,0.3773160114265205,0.61755264
35,0.6054447320401779,0.6233846310483754,0.8093178868293762,0.8683061227500403,0.9308729,0.3811905521123713,0.6197777
36,0.6031976130401501,0.6238060031218695,0.8097711205482483,0.8682473692333266,0.9308307,0.38016762139625626,0.6198839
37,0.6009530034483649,0.6213812288417457,0.8076809048652649,0.8686153874948572,0.9310006,0.3822914388098127,0.6209989
38,0.5987724573946758,0.619856344727096,0.8064994215965271,0.8688542161240804,0.9311382,0.38400690507109386,0.6221436
39,0.5971541395140595,0.6188010937367324,0.8057462573051453,0.8690077415777101,0.931209,0.38578283551238624,0.6231504
40,0.5958585471432547,0.6186045306954551,0.8055617213249207,0.869093028744057,0.93121547,0.3858708683694427,0.62319064
41,0.6088471050594348,0.6281429732207009,0.8131777048110962,0.8676356439125951,0.9305405,0.37710649685265274,0.6167825
42,0.6086724227879146,0.6268027002362345,0.8120817542076111,0.8677872378923781,0.93057775,0.37685665940470414,0.6175969
43,0.6075191877966057,0.6269794419616614,0.8124430775642395,0.8679182816523875,0.9306162,0.3792902604810721,0.618212
44,0.6060357844030712,0.6248589970968167,0.8105323910713196,0.8681003665827003,0.9307575,0.37909745069167355,0.61891115
45,0.6040082986062653,0.6237617157116834,0.8098623156547546,0.8683194416666471,0.93084574,0.38250937774971905,0.62033504
46,0.6018529211119871,0.6215357891600541,0.8078872561454773,0.8686726413798352,0.9310036,0.382730022599891,0.6211715
47,0.5996785335505463,0.6205124901534697,0.8071597218513489,0.86881777502765,0.9310698,0.384592981072846,0.62215745
48,0.5974378783343589,0.6190941668030687,0.8059827089309692,0.8690497413186624,0.9311978,0.38550984904646457,0.622962
49,0.5956934689741054,0.6187807715263156,0.8057507276535034,0.8689841147418965,0.9312133,0.38598390814501743,0.623233
50,0.5945076755106515,0.6177905280452163,0.8048939108848572,0.8690777039266663,0.93127555,0.38603359341278803,0.6236781
51,0.6076077360197687,0.626708647340033,0.8122041821479797,0.8679257475199236,0.93063146,0.3796918627423821,0.6183185
52,0.6073735871390915,0.6274408379110401,0.8124464154243469,0.8676685956748942,0.93053347,0.3753681153676393,0.6166853
53,0.6061689419921175,0.6260050869090816,0.8115755915641785,0.8681456770793847,0.93069935,0.3795188768996891,0.6185684
54,0.6047618634729904,0.624188878086281,0.810019314289093,0.8683243696125178,0.9308212,0.3801440549930289,0.61943495
55,0.6027632905736935,0.6222377730335193,0.8084472417831421,0.868517358791841,0.9309902,0.38261034907002517,0.62069815
56,0.6005408126304257,0.6219678916898035,0.808292806148529,0.8684862094787106,0.93098086,0.38291509661356454,0.62108326
57,0.598264674788005,0.6197709701743872,0.8064608573913574,0.8688720685659719,0.93112135,0.3840165762640933,0.6222994
58,0.5961724957249334,0.6190680485630503,0.8059901595115662,0.8689756977309754,0.93119377,0.38618327518263745,0.6230736
