epoch,train_loss,valid_loss,valid_mse,valid_r2,valid_PCC,valid_delta_r2,valid_delta_PCC
1,0.6181532185310834,0.803913569924904,0.9775846600532532,0.8505884093844065,0.92171866,0.3115454879746348,0.57890344
2,0.6154591043708628,0.7993692525972768,0.9742306470870972,0.8510700937686985,0.9219888,0.31575646146045766,0.58287126
3,0.6129573293389208,0.7989457449713683,0.9737136363983154,0.8511292395862451,0.9220143,0.31532003218830545,0.58256
4,0.6108510334322826,0.799468400918096,0.9738976955413818,0.8507584206373242,0.92185205,0.3141329909558626,0.5814308
5,0.6095542571444431,0.8000989491657331,0.9745869040489197,0.8507574352311565,0.9218879,0.3128010656724386,0.5816267
6,0.6232680716564648,0.8082408442448759,0.9816569685935974,0.849726394642126,0.92136323,0.30622720678467635,0.578054
7,0.6223497885785906,0.8088041298744331,0.9826231598854065,0.8501852690360336,0.92150635,0.31073090627548583,0.57939726
8,0.6208030724564956,0.802709666964574,0.9770867824554443,0.8510132812304446,0.921928,0.31584242860036305,0.5812568
9,0.6187436161431716,0.798320295720203,0.9727816581726074,0.8508028556572307,0.9218843,0.3137475649153365,0.5815381
10,0.6162934221009645,0.8056159120481909,0.9791003465652466,0.8497893260069768,0.92140734,0.30690104338479884,0.57828116
11,0.6137502723600826,0.7969758298095667,0.971625566482544,0.8509787739644317,0.92199934,0.31634875412403624,0.5821658
12,0.6109730225345154,0.8013695802862323,0.9754249453544617,0.8504906339759057,0.92169803,0.30966732428943045,0.580185
13,0.6086556531638128,0.8025625032559903,0.9762832522392273,0.8502096510860777,0.9216446,0.30878169021284974,0.5790691
14,0.6067436599952977,0.798995542058273,0.9736460447311401,0.8509479081491595,0.92197144,0.31431446962248255,0.5821682
15,0.6052999477219134,0.7940492443516026,0.9691510796546936,0.8515186155429799,0.92225987,0.3181100274500197,0.5836727
16,0.6187918858979752,0.8031631279880578,0.9775437116622925,0.8509061041152705,0.9218707,0.31604831878050904,0.58126855
17,0.6180812096483025,0.7984589737791801,0.9732921123504639,0.8511431441409182,0.9220174,0.31778176557702276,0.5827774
18,0.6166607880401055,0.7963659713500568,0.9715057611465454,0.8512918294904448,0.92223763,0.3200577106169965,0.58379954
19,0.6146667668574113,0.7963592934001972,0.9715948104858398,0.8515627782416428,0.9222069,0.3190153252588743,0.58411866
20,0.6122315918686047,0.7960606759990804,0.9713191390037537,0.8515456646458165,0.9222438,0.3201347742082714,0.58419514
21,0.6097567732362723,0.796997885307977,0.9719748497009277,0.8515937581493411,0.9222006,0.3200716362125456,0.5832567
22,0.6072587051583075,0.7956832360344349,0.9706963300704956,0.8514346143912154,0.9222021,0.31811255316984655,0.58337694
23,0.6048456690062789,0.7941117714797752,0.9691976308822632,0.8515328375122329,0.9222683,0.319197322195767,0.58361965
24,0.6028973854925135,0.791813766574445,0.9673531651496887,0.8518580775888085,0.9224765,0.3216641391290861,0.5851311
25,0.6016210014493439,0.7955809590454214,0.9707978367805481,0.8514296875644258,0.9222061,0.31746192902513504,0.58405614
26,0.6148881676198784,0.797108311882387,0.9718137979507446,0.8510673076592808,0.92213446,0.3187483375043406,0.5823516
27,0.6142914774843848,0.8071518653681701,0.9803590178489685,0.849559628143402,0.92138034,0.30345302083767584,0.5773576
28,0.612940374577729,0.7949684523175409,0.9699479937553406,0.8515116089953157,0.92220324,0.3212709445341103,0.5832654
29,0.6109907871612559,0.7966707234332704,0.9712161421775818,0.8510162537914842,0.9220544,0.3155268575964417,0.58181816
30,0.6087336812980644,0.7982173954896291,0.9729052186012268,0.8509126563977646,0.9219414,0.31335348043220385,0.58229303
31,0.6061405076551086,0.7909563575022349,0.9666559100151062,0.8521417312467588,0.9225445,0.3232343886681066,0.58566517
32,0.6037282855604997,0.7975777723942385,0.9728823304176331,0.8514207607579346,0.9221319,0.31759452281849815,0.5843488
33,0.6014016868204926,0.7979314455061041,0.9731889963150024,0.8513060675639287,0.92212695,0.3180380741561048,0.5841922
34,0.599423712992081,0.7971164381540699,0.9722357988357544,0.8512900576176781,0.9221204,0.31594712022687216,0.5837313
35,0.5981563355223596,0.7965527657682789,0.9718250632286072,0.8513642284519184,0.922128,0.3162944742388065,0.584241
36,0.6116750663369671,0.7960160526039808,0.9709950685501099,0.8512962122794472,0.92214185,0.31928180879794,0.5832635
37,0.6110346500590045,0.798745607206163,0.9732947945594788,0.8506931034498223,0.92194545,0.3157824166015771,0.58183056
38,0.6096289987130511,0.8004003912750375,0.9749555587768555,0.8508035068043515,0.9218583,0.3164762116440078,0.5818507
39,0.6077500203347921,0.7983730786976099,0.9730818867683411,0.8513094374738761,0.9220748,0.3166839082080083,0.5823631
40,0.6055380330869689,0.7951400576152795,0.9705172777175903,0.8515030233669193,0.9221825,0.31807520276570345,0.58459103
41,0.6031286400402894,0.8004333570030974,0.975231409072876,0.8510942746189962,0.92197067,0.31545286873517153,0.58265996
42,0.6006150347650308,0.7997980269509016,0.9748375415802002,0.851092967689715,0.92195153,0.3153648585734206,0.58346516
43,0.5983401974572679,0.801015243270461,0.9754836559295654,0.8505421139054303,0.9217805,0.311773322515007,0.58156127
