epoch,train_loss,valid_loss,valid_mse,valid_r2,valid_PCC,valid_delta_r2,valid_delta_PCC
34,0.603313590467427,0.5993280237919187,0.7889987230300903,0.8721048340326942,0.9328925,0.3967823039920433,0.6322356
35,0.6013063075323847,0.5907948209644824,0.7817922830581665,0.8730622735887237,0.9334785,0.403197429133553,0.63665825
36,0.5987137358425427,0.5901683272103175,0.7812681198120117,0.87300970945898,0.9334714,0.40261750032461063,0.6369991
37,0.5963855501828432,0.5889357972378755,0.780227541923523,0.8731151964605613,0.93353695,0.40229636261113083,0.63763905
38,0.5942419585513279,0.5872577455960962,0.7788847088813782,0.873688708880966,0.93375504,0.40596933010866515,0.63875633
39,0.5924020258334317,0.5853711169626483,0.7772853970527649,0.8738567052365974,0.93386143,0.406732727839687,0.63971424
40,0.5910481996970361,0.5830502086693662,0.7753707766532898,0.8739987771552256,0.9339992,0.40775452287228603,0.64106834
41,0.6047098363966175,0.5955939464601008,0.7858784794807434,0.8722595043449674,0.933097,0.3988796838512625,0.63428175
42,0.6046671050946403,0.593830658998662,0.7842268347740173,0.8723816064513606,0.9332084,0.3995414891217619,0.63465375
43,0.603507096750819,0.594288227432465,0.7848848104476929,0.8725023104307692,0.933196,0.40147421864765653,0.6353218
44,0.6018655506669555,0.5947148011987881,0.7852771282196045,0.8727000269660147,0.93325466,0.4017184157704364,0.6352074
45,0.5997874192306281,0.5933708291939168,0.7838677763938904,0.8727879589296303,0.9333007,0.40085675177525426,0.63498974
46,0.5973938290947057,0.5877569745341112,0.7791529893875122,0.8733728535902134,0.93365914,0.403774803350042,0.6379866
47,0.5949838988546969,0.587181779693262,0.7787793278694153,0.8735788438842079,0.9337319,0.4057818007093019,0.63865846
48,0.5926767212351932,0.5839701730323152,0.7760801315307617,0.8738767663960761,0.93394274,0.40662553432218157,0.64036644
49,0.5908513681340076,0.5828345046092981,0.775185227394104,0.8741254043858371,0.9340409,0.4086848124253488,0.64116895
50,0.5895899088718104,0.5833581253751754,0.7757102847099304,0.8740840747573988,0.93400383,0.40856993392386826,0.6411738
51,0.6033690815081101,0.5935872762777284,0.7842336297035217,0.8725845004819338,0.93325436,0.40194577338384485,0.6354877
52,0.6031134846002029,0.5957253387979845,0.7859399914741516,0.8724333313093776,0.9331284,0.399714680255325,0.63404864
53,0.6020475902671346,0.5932037164959343,0.7837797999382019,0.8725541464427393,0.9333255,0.39966422091508974,0.6352533
54,0.6005043466794576,0.5923363211962395,0.7829980254173279,0.8728015450014128,0.9333244,0.401205452971184,0.6355392
55,0.5982959521032328,0.5916197025775197,0.7825219631195068,0.8729893961632693,0.9334213,0.40238021369232035,0.6363404
56,0.5960148534597045,0.5886164564977507,0.7801230549812317,0.8733140358336121,0.93359363,0.40493127172308,0.6383553
57,0.5935409149130317,0.5842567012021213,0.7763435244560242,0.8739864754568532,0.9339608,0.4075036217262575,0.64028937
58,0.591293843563985,0.5845057206202884,0.77666836977005,0.8739327527671252,0.9339253,0.4082722644394699,0.6405419
