epoch,train_loss,valid_loss,valid_mse,valid_r2,valid_PCC,valid_delta_r2,valid_delta_PCC
1,0.6291040042594342,0.7667131791706615,0.9335345029830933,0.8532334874943907,0.92247194,0.2646757711970731,0.5560709
2,0.6266486109616419,0.7692146530934857,0.9357834458351135,0.8530894942547388,0.9223799,0.2628743761886623,0.55522937
3,0.6236969021221901,0.7645746012761696,0.9319179654121399,0.8533994840555968,0.92264885,0.2664072075265839,0.557811
4,0.6206794086882971,0.7674549500572877,0.9345337748527527,0.8531057578439443,0.9224341,0.2627136314569595,0.5569295
5,0.6176724360499033,0.7668223876972884,0.9343591928482056,0.8529379844807111,0.92237073,0.2606010544359769,0.55845606
6,0.6148019413138641,0.7651703651155702,0.933064341545105,0.8532193578046089,0.922559,0.26486526823897316,0.5596465
7,0.6125929877522143,0.7636251970857014,0.9313930869102478,0.8535719517251847,0.9227137,0.26684970355946624,0.5592264
8,0.6109989829286628,0.763959443089482,0.9320327043533325,0.8533091097353649,0.9225749,0.2645252616104843,0.560244
9,0.625551460895894,0.7640834268343571,0.9316411018371582,0.8534367685274283,0.9226417,0.2666075711878339,0.5585256
10,0.6244957320153953,0.7648070277296366,0.9324550032615662,0.8532459806023007,0.9225522,0.2623306818613354,0.55882645
11,0.6226484530971065,0.775309387508252,0.9412700533866882,0.8522056285095926,0.9218536,0.2577763483376339,0.553202
12,0.6201815862251518,0.7562444635272021,0.9243894219398499,0.8544378309542726,0.9232415,0.27567623834329513,0.5604832
13,0.6175299776664597,0.7604050129078047,0.9277788996696472,0.8538175309391152,0.92287725,0.27288274671656587,0.5579129
14,0.6145636105057874,0.7574136956390339,0.9255765676498413,0.8543899617432541,0.9231491,0.2751339580029784,0.56054246
15,0.6117040818545385,0.7671359038494799,0.9348980784416199,0.8529900540769868,0.92236173,0.26224259686879065,0.5592074
16,0.6090148634141346,0.7625160056933578,0.9299187660217285,0.8537557862123145,0.9227289,0.2699050277023557,0.55800915
17,0.6068813288360897,0.7605135329523995,0.9291492104530334,0.8537665184373442,0.92281914,0.2687026764769002,0.5621187
18,0.6053632074212696,0.7625727876052124,0.9309329986572266,0.8535776375246656,0.92276967,0.2672939579588401,0.5612005
19,0.6198470580401055,0.7632358247101486,0.9314009547233582,0.8532047122819038,0.9225887,0.26484707376545996,0.56055003
20,0.6188704875078492,0.7525963310511106,0.9213157296180725,0.8546334579921061,0.9233711,0.2767917091777595,0.562398
21,0.6173018805777432,0.7580012385120063,0.9260802865028381,0.8540800157439059,0.9230688,0.27378209966710504,0.56026375
22,0.615070133375915,0.7616776569074725,0.9297009706497192,0.8537375931103566,0.922952,0.2725734668947935,0.56007785
23,0.6125111294713387,0.7612028984674541,0.9292420148849487,0.8538154748834006,0.92293304,0.26648713476524005,0.56013066
24,0.6096953903947862,0.7642411878650153,0.9321315288543701,0.8537730522801859,0.9227773,0.2686530651400631,0.5596344
25,0.6069141354464311,0.7590737081621507,0.9275526404380798,0.8541533406405495,0.9230122,0.27161058827674806,0.56159633
26,0.6044579619964439,0.769708787848489,0.9374489784240723,0.8528741286027182,0.92232716,0.26192552666159735,0.5591338
27,0.6024123715324482,0.7631104307464537,0.9314176440238953,0.8537833273204658,0.9227881,0.2679276545095275,0.5610237
28,0.6009847233681317,0.7639594547268066,0.9321496486663818,0.8535954907307368,0.92266685,0.2670603702802657,0.5606338
29,0.6151111664053733,0.7633957696059421,0.9312594532966614,0.85298769333113,0.9226893,0.2662879180590606,0.55954576
30,0.6144028134063015,0.7671269930562843,0.9343224763870239,0.8533339273181946,0.92250115,0.26595775025985663,0.5573179
31,0.6127518180366501,0.7622534652295603,0.9292946457862854,0.8537666030780167,0.92281204,0.2682445885547846,0.55680376
32,0.6108675112469876,0.7602325874910357,0.9280957579612732,0.8542102179621863,0.9230092,0.2731055554305787,0.55954385
33,0.6084205807183762,0.7561604926557048,0.9249500036239624,0.854457892759004,0.9232799,0.2744221255320672,0.56263167
34,0.605699280188937,0.7618831280683948,0.9299343824386597,0.8538061361231982,0.9228068,0.26990800145198474,0.56017065
35,0.6030193695251245,0.7664912305929599,0.9346766471862793,0.853280919281595,0.92255044,0.26373150409762713,0.5606179
36,0.6006583134448922,0.7577119000547688,0.9265615344047546,0.85427906302778,0.9231073,0.27234444359875,0.5628322
37,0.5986534969768691,0.7658885531748637,0.9341920018196106,0.8533255755728255,0.9225561,0.26382143622042176,0.5610115
38,0.5973105677461389,0.7662690501868801,0.9343408346176147,0.8532787613163364,0.9225096,0.2641832655889148,0.56023914
39,0.6111141342877608,0.7627172294142015,0.9310810565948486,0.8533764017570267,0.922713,0.263753893628913,0.5612127
40,0.6105839288869803,0.7663170735593914,0.9347498416900635,0.8528589582555756,0.9224363,0.25956579879690095,0.5614422
41,0.6091976957987882,0.7633227831550417,0.9308088421821594,0.8537813471100689,0.92279184,0.2681648186613883,0.55828667
42,0.6073041023156064,0.756892346862788,0.9257671236991882,0.8540800191359945,0.9231133,0.2724443810379194,0.562916
43,0.6049053544985453,0.7559049772083701,0.9246793389320374,0.8544735521634934,0.9232757,0.27481797405283376,0.562581
44,0.6022713778693185,0.7633893351472115,0.9315978288650513,0.853701046546753,0.92276967,0.2675047792980056,0.5606948
45,0.5997322320660903,0.7632495296818692,0.9315345287322998,0.8534615039522936,0.922688,0.26458224412616244,0.5609499
46,0.5973769164180753,0.7619080403056844,0.9302303194999695,0.8538705560512337,0.92284817,0.26940540080535114,0.56107414
47,0.595470547384566,0.760860799552426,0.9297639727592468,0.8537689979134753,0.92290914,0.2697152759877937,0.5630105
48,0.5941369394490316,0.7613351656846251,0.9299143552780151,0.8538643164849438,0.9228799,0.2701870789780598,0.5619307
49,0.607948793597816,0.7622161108143398,0.9294512271881104,0.8539391938482687,0.9228926,0.2703165228641649,0.5574506
50,0.6072920781669227,0.7530629273662268,0.9218776822090149,0.8548507511157633,0.92345107,0.27714727980812853,0.562716
51,0.6059229142749342,0.7636122713282242,0.9319252967834473,0.8532069252690415,0.9225965,0.2633500197766946,0.5610435
52,0.6041392008487647,0.7508827360477202,0.9200249314308167,0.8551988844878332,0.9236388,0.28238596669275134,0.56380725
53,0.6018268396042166,0.7691125908515031,0.937593400478363,0.8527389051393074,0.9223127,0.26147647331943114,0.5616024
54,0.5993179694901596,0.7589757399924345,0.9277216196060181,0.8539861231167393,0.92300254,0.2692202473502341,0.56248623
55,0.5968821671287281,0.7595692026173364,0.9283061623573303,0.8539171231892176,0.9229212,0.2695176286151809,0.56245655
56,0.5944985633407058,0.7602202773067357,0.929111897945404,0.8539451995001568,0.92295426,0.27045432272912284,0.5629719
