epoch,train_loss,valid_loss,valid_mse,valid_r2,valid_PCC,valid_delta_r2,valid_delta_PCC
21,0.6004211601851666,0.631723910283214,0.8188284039497375,0.8620949254263174,0.92763644,0.3843139362426266,0.6236816
22,0.599195117881969,0.6288603344329684,0.8163379430770874,0.8626011899673454,0.9278978,0.38597236119998835,0.6249255
23,0.6129314779744672,0.6396881562057327,0.8253320455551147,0.8610870726426281,0.9271132,0.37822477953723416,0.6188129
24,0.6126201628841867,0.6394681261924156,0.8249834179878235,0.8610268152614713,0.9272025,0.3766549485173065,0.6183843
25,0.6116063371586734,0.6370445992005794,0.8230705261230469,0.8615244898038029,0.9273025,0.38056109649611025,0.6200866
26,0.6098887220359549,0.6367359832845177,0.8229368329048157,0.861641245088186,0.9274171,0.38231168663033316,0.62066954
27,0.6079513514800216,0.6333085524084636,0.8197919130325317,0.8619966862417816,0.9275634,0.38043324819253665,0.6216111
28,0.6054856732695998,0.6326769768123477,0.8192238211631775,0.861942843255103,0.9276582,0.3800714060778634,0.62182283
29,0.6030980054024166,0.6311101680514891,0.8180417418479919,0.8622000328937112,0.9277614,0.38309733903439075,0.62310517
30,0.6008130953547687,0.6304287808957335,0.8177123665809631,0.8623502196563925,0.92778707,0.3852721759810813,0.62427896
31,0.598952985838247,0.6299772787019451,0.8172920346260071,0.8623340849442892,0.92780507,0.3840304132822987,0.6243825
32,0.5977814158495234,0.6292359813549311,0.8166630864143372,0.8624348007617871,0.92786574,0.38461166091103904,0.62475693
33,0.6115509566185474,0.633803431472271,0.8201318383216858,0.8619291109744285,0.927582,0.38079627988583603,0.621095
34,0.610985375988405,0.6373965943968779,0.8232660293579102,0.8613783331495407,0.92722714,0.379841894110006,0.6195651
35,0.6101380458541938,0.6303184070352872,0.8170251846313477,0.862526969387492,0.92790395,0.38290810126185143,0.622356
36,0.6084408512534536,0.6368456771835915,0.822971522808075,0.8614857874090374,0.92730546,0.38111424115725784,0.62041974
37,0.6064069789886007,0.6311202999317514,0.8180050253868103,0.8624052431994618,0.92778903,0.3837668557994574,0.6229494
38,0.6038948529186334,0.633909490079532,0.8205931186676025,0.8618625937144294,0.92749214,0.3833359914531624,0.62227905
39,0.6016131826265003,0.6320277685620539,0.8189496994018555,0.8620891139507495,0.9276712,0.38314630253668774,0.623073
40,0.5993995829656145,0.6282389763422727,0.8157429695129395,0.8627426298792589,0.92799824,0.3862171592153222,0.62501293
41,0.597640478611857,0.6279068537209843,0.8155255913734436,0.8626972063403151,0.92802876,0.3863316041345549,0.6253959
42,0.5963783422640353,0.6269454490861239,0.8146980404853821,0.8629046932732136,0.92808044,0.38711814864580446,0.6258418
43,0.6099777429782767,0.633167980987771,0.8195554614067078,0.8622610284415466,0.92771244,0.38179419406071957,0.6212917
44,0.6098634876812127,0.6367430978585759,0.8227664232254028,0.8615708186216332,0.9273303,0.3801667952865962,0.62007785
45,0.6086893808061272,0.6390717409581256,0.8247066736221313,0.8610018174046525,0.92717373,0.37679397684060384,0.618783
46,0.6071359294627066,0.6320708252943769,0.8187944293022156,0.8621921157701458,0.9277855,0.3823716586958265,0.62241185
47,0.6050153018687207,0.6319322220680159,0.8182491064071655,0.8621731499345306,0.9278445,0.37891533839538394,0.6210563
48,0.6027470401863108,0.6300472713230139,0.817180871963501,0.8625110253392445,0.92786634,0.38433684467848095,0.6237789
49,0.6003451173233767,0.6301159462247403,0.8171297311782837,0.862475988654096,0.9278447,0.38323115743511443,0.6233793
50,0.5980086846356566,0.6294329537946586,0.8168302774429321,0.8625655210068103,0.9278882,0.385896878323817,0.6246577
