epoch,train_loss,valid_loss,valid_mse,valid_r2,valid_PCC,valid_delta_r2,valid_delta_PCC
1,0.6079747859686966,0.5956756677586528,0.7857435345649719,0.8723679104310402,0.933123,0.399621267422169,0.6335595
2,0.6075763467385251,0.5978942544976231,0.7874430418014526,0.8718237102655075,0.9329343,0.3948909042477572,0.631829
3,0.6064992166656529,0.5958882502437186,0.7857959270477295,0.8722041882723721,0.93317723,0.39802387906710973,0.63302535
4,0.6048806652512723,0.5929320541683731,0.7834452390670776,0.8727541079860576,0.9333356,0.4005670756716071,0.63504356
5,0.6027693292037327,0.5922468734743604,0.7829475402832031,0.8727950290735101,0.933392,0.4016735179649553,0.6356688
6,0.60032327162185,0.590470871370806,0.7813235521316528,0.8729724083251408,0.9334654,0.4019373495929419,0.63617545
7,0.597900925406171,0.5895535040819331,0.780744194984436,0.8732414520906047,0.93356174,0.40394804869095363,0.6373021
8,0.5955909034373836,0.5867912854879306,0.7782376408576965,0.873439085993644,0.93373346,0.40352908523342196,0.6381544
9,0.5936656767785762,0.5851109715647359,0.7769148945808411,0.8737285309482489,0.93386704,0.40619761211520305,0.6393462
10,0.592363812089706,0.5846853789030483,0.7766883373260498,0.8738540660905402,0.9339015,0.40724138509120816,0.64000994
11,0.6062303723444387,0.5963948674789854,0.7865270972251892,0.8723247527548981,0.9330902,0.39946648493575687,0.63377404
12,0.6060600008785956,0.5951863739848572,0.785199761390686,0.872429694535521,0.9331627,0.3993125441026924,0.63337755
13,0.6048011145172223,0.5942217964675218,0.784386932849884,0.8724051542898491,0.933223,0.3991909867050273,0.6338835
14,0.6032172138780048,0.5958499871344416,0.786020040512085,0.8721906745910416,0.9332244,0.39906157221688976,0.6339003
15,0.6009621659997679,0.5913353492317002,0.7820053696632385,0.8729457743324752,0.933447,0.40097205586878815,0.63556665
16,0.5985684676786088,0.5896767274509704,0.7806635499000549,0.8730761288371195,0.93359137,0.40173790790984404,0.63662285
17,0.5961941488683397,0.589139460900378,0.7803824543952942,0.8732333968062285,0.9335645,0.4041479212237667,0.6374765
18,0.5939562742138081,0.5859437601113073,0.7775754332542419,0.8735574624503228,0.9338003,0.40443323786157676,0.6387722
19,0.5921301918021029,0.5861831659375321,0.7777889966964722,0.8735467366669842,0.93377614,0.40370576953756854,0.6386858
20,0.5908478376202012,0.5828480975438253,0.7750363349914551,0.8741134637292512,0.9340447,0.4080197877089705,0.64062744
21,0.6045970246653858,0.5940494849365112,0.7842407822608948,0.8725005496170192,0.93323225,0.3991662645613535,0.63397074
22,0.6043223842511998,0.5956659795862785,0.7855433225631714,0.8721688647631543,0.9331228,0.3960726808983006,0.6329242
23,0.6032206671015731,0.5933542584080594,0.7835410833358765,0.8726140892912437,0.9332661,0.39833626086076546,0.63395596
24,0.6014631911093362,0.5940342511341661,0.7843976020812988,0.8724890372831937,0.93320376,0.40003516110374804,0.6345443
25,0.5995081842977146,0.590132745777165,0.7809824347496033,0.8729195016316559,0.933506,0.4014433166147639,0.63616544
26,0.597075884468602,0.5924157735600828,0.78285151720047,0.8724782481557162,0.9332985,0.3984290991739656,0.6347858
27,0.5947281244583822,0.5864748102839377,0.7780894041061401,0.8736583760875699,0.9337941,0.4055943766362938,0.638715
28,0.5924165829950215,0.5838957590744214,0.7758796811103821,0.8739329381509996,0.9339556,0.40654520537502303,0.6399464
29,0.5905989720949922,0.5826849411829512,0.7748215794563293,0.8740775594421776,0.9340435,0.40704794042046183,0.64045525
30,0.5892856096031417,0.5827366885484629,0.7748908400535583,0.8739921762555284,0.9340215,0.40641166978049664,0.6405134
31,0.6030699503370507,0.595971393827428,0.7860020399093628,0.8721282007475817,0.9330365,0.3982530587552902,0.6334354
32,0.6028496924405061,0.595913921304166,0.7859684228897095,0.8725417540796216,0.9331655,0.3993390690751037,0.6335145
33,0.6017942959248391,0.5958513991137269,0.7860341668128967,0.8724975832050218,0.9331845,0.3998151105360557,0.63394237
34,0.6000860286593859,0.5932280118599501,0.7835003733634949,0.8724278757749282,0.9332835,0.39856109468250006,0.63424104
35,0.5979763294818699,0.5894926358015904,0.780674159526825,0.8731528196447116,0.93353957,0.40444419509531143,0.63727146
36,0.5955725473351516,0.5877094755210915,0.7790928483009338,0.8735396410640525,0.9337169,0.40490908916258866,0.63794446
37,0.593297269031901,0.5864350473760369,0.7778915166854858,0.8736606753749456,0.933816,0.40443317034336723,0.6381881
38,0.5910571689066367,0.583463193930279,0.7754433155059814,0.8739696263896509,0.93399054,0.4062661704540908,0.6399336
39,0.5891551961688732,0.5827802205736906,0.7750441431999207,0.874104502726419,0.9340386,0.40812409451507536,0.64087933
40,0.5879135080081197,0.5814675850726596,0.7738621830940247,0.8742511903050625,0.93413705,0.40805787958589007,0.64131504
41,0.6015768592133532,0.5953864155685966,0.7856099009513855,0.8723074257498483,0.93313044,0.39935597626440394,0.6340786
42,0.6014588720319899,0.5946186611608631,0.7849037051200867,0.872248259433064,0.93323404,0.39823105557653216,0.6342836
43,0.6004667190106404,0.5916073725469041,0.7823031544685364,0.8727667341833297,0.93344253,0.40151886236629875,0.6356524
44,0.5986985622505269,0.5899043450985024,0.7809653282165527,0.8731416022635786,0.93357724,0.40324986715920336,0.6368698
45,0.5966508108934864,0.5883243765312637,0.7793837189674377,0.8732812624948547,0.9336373,0.4014440465477843,0.6368644
46,0.5943236972142206,0.58662241528824,0.778075635433197,0.8734986774493823,0.93378973,0.4031171155461762,0.6381774
47,0.591833741789749,0.5856197906667515,0.7773497104644775,0.8736574894292067,0.9338112,0.4052066284863725,0.6390994
48,0.5896895240141649,0.5849000342049118,0.7767555713653564,0.8736310346594046,0.93384576,0.40450420245133717,0.63951856
49,0.5878648321240754,0.58105956796593,0.7735511064529419,0.8743344018109237,0.9341823,0.4090305208133966,0.6416386
50,0.5865747501862065,0.5811964085715761,0.7736779451370239,0.8742465491539364,0.9341621,0.4080325101798729,0.6416046
51,0.6003043838407081,0.5943955856508586,0.7844225764274597,0.8723041833661729,0.93333876,0.3973302581815663,0.6334229
52,0.6001747782091857,0.5923163546020072,0.7829418182373047,0.8725265113385389,0.933295,0.4003568015686746,0.6354183
53,0.5990786111484008,0.5906795244304404,0.7816665768623352,0.8728599236086024,0.933467,0.4021080435045464,0.63662326
54,0.5974994506643819,0.5882461585132517,0.7795092463493347,0.8733872902647675,0.9336706,0.40384894039942504,0.63754344
55,0.5953626936303045,0.5880157263189338,0.7792650461196899,0.873389983504186,0.9337018,0.40368189553881634,0.6374977
56,0.5930111157450635,0.5877490296848561,0.7791232466697693,0.8735047610535722,0.93370587,0.4040233358096957,0.6379138
57,0.590695725365592,0.5838717191793398,0.7757465243339539,0.873972699632635,0.93398815,0.40564133044260353,0.6395824
58,0.5884016128459358,0.5851644116636885,0.7768882513046265,0.8736766929657241,0.9338542,0.4037585160362238,0.63907945
