epoch,train_loss,valid_loss,valid_mse,valid_r2,valid_PCC,valid_delta_r2,valid_delta_PCC
33,0.6061066927807996,0.606956023015231,0.7965387105941772,0.8710725719500007,0.93232626,0.3975352412714075,0.6319421
34,0.6045771373176575,0.6026979849555535,0.7927900552749634,0.8714206320346238,0.93255055,0.39880504557216245,0.63364
35,0.6024152255600762,0.6013344904094505,0.7916216254234314,0.871623135606151,0.9326929,0.39871477678089556,0.6342901
36,0.6000869365142328,0.5997955291923645,0.7905568480491638,0.8719055737011717,0.9327972,0.4013609439766871,0.635871
37,0.5977183239804151,0.5969327344189398,0.7880627512931824,0.8723212765954866,0.93304896,0.40314826873501053,0.63710004
38,0.5954237794803218,0.5967122543280589,0.7876670360565186,0.8721519023463195,0.93298966,0.3997538051160389,0.6365156
39,0.593535246493405,0.5940974679265655,0.7856742739677429,0.8727346977400764,0.9332201,0.40502574973572875,0.6385892
40,0.5922122270356369,0.5936501492589387,0.7852799296379089,0.8726453005793788,0.9332328,0.40424751654932534,0.63876563
41,0.606067136732181,0.6086223021928845,0.7978910207748413,0.8707398985830417,0.9321552,0.3948912534070857,0.6308955
42,0.6058782343691187,0.6057239060791468,0.7951712012290955,0.8708899235387716,0.93231964,0.39252470882340884,0.6314909
43,0.6047125969676193,0.6051573683553992,0.7948768138885498,0.8710044938080453,0.93242574,0.39714023069892834,0.63239783
44,0.6031724538924625,0.6038226378831035,0.7937529683113098,0.8714997380959442,0.9325701,0.3986526344942831,0.63310117
45,0.6009299914225544,0.600101828671311,0.7906646132469177,0.8719155176701936,0.9327848,0.4013698548429404,0.6352091
46,0.5985448633829472,0.5984778257263531,0.7892532348632812,0.872058455079753,0.9328986,0.400491782108311,0.6359181
47,0.5962546679829726,0.5956029414304208,0.7868420481681824,0.8724717384778768,0.93310815,0.4028705289471722,0.6374636
48,0.5939373974520883,0.5965852079520855,0.787717342376709,0.8724686910893381,0.93307143,0.4024836702105434,0.6371069
49,0.5920609958865896,0.5933843154499152,0.7850320339202881,0.8726747652401893,0.9332481,0.40393605362967894,0.6388257
50,0.5909287148412079,0.5919548369313158,0.783841073513031,0.8729440335697947,0.9333644,0.4055464846764564,0.6396208
51,0.6046181134114793,0.6077280754974067,0.7971677184104919,0.8708919805149037,0.9322132,0.39442918870849875,0.6314656
52,0.6044421450690111,0.6051270260640156,0.7946842312812805,0.8709143710494048,0.93241096,0.39454761272778194,0.63185734
53,0.6032833546605025,0.6053353727501477,0.7949285507202148,0.8708677292076719,0.93231964,0.3946365023623919,0.63197696
54,0.6017116261159521,0.6047941084466049,0.794653058052063,0.8710707708802289,0.93252087,0.39818475336194403,0.63286304
55,0.5996891305471342,0.5982841207977833,0.7890636324882507,0.8721311731980534,0.9329287,0.40098620438856436,0.6359316
56,0.5972132672114863,0.5978141966370767,0.7888197898864746,0.8722755147958695,0.93299973,0.4025108436378897,0.63668543
57,0.5948133940336812,0.595976185410376,0.7872217893600464,0.8722628072708327,0.9330679,0.40277108700143055,0.63748527
58,0.5925758446170702,0.5928614095244342,0.7845745086669922,0.8729233035887092,0.9333273,0.40517788498370155,0.63904345
